seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,ipfs_add,True,,20,1783272594799,39654,,True
2,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,fabric_post_task,True,,2525,1783272594819,39654,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,True
3,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,fabric_post_allocation,True,,2623,1783272597344,0,,True
4,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,fabric_post_snapshot,True,,3559,1783272599967,0,,True
5,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,fabric_query_confirmation,True,,422,1783272603526,0,,True
6,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,fabric_vote_1,True,,2651,1783272603948,0,,True
7,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,fabric_vote_2,True,,2533,1783272606599,0,,True
8,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,fabric_settlement,True,,2549,1783272609132,0,,True
9,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,fabric_query_final,True,,1394,1783272611681,0,,True
10,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-warmup-0000,ipfs_verify,True,,8,1783272613075,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,True
11,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,ipfs_add,True,,29,1783272613084,39654,,False
12,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,ipfs_add,True,,40,1783272613085,31290,,False
13,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,ipfs_add,True,,50,1783272613086,51046,,False
14,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,ipfs_add,True,,60,1783272613088,58021,,False
15,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,fabric_post_task,True,,2463,1783272613136,51046,QmSAB3EkSHravpFwbDX84oCLjh26E9tYNw95gYZTfSDRf1,False
16,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,fabric_post_task,True,,2475,1783272613125,31290,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,False
17,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,fabric_post_task,True,,2453,1783272613148,58021,Qman4PT1kuVGxwNDTsgNQEGtUrP9gy1whM26U6x2TFK1Jd,False
18,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,fabric_post_task,True,,2489,1783272613113,39654,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,False
19,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,fabric_post_allocation,True,,-22,1783272615601,0,,False
20,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,fabric_post_allocation,True,,-23,1783272615602,0,,False
21,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,fabric_post_allocation,True,,-20,1783272615600,0,,False
22,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,fabric_post_allocation,True,,-17,1783272615599,0,,False
23,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,fabric_post_snapshot,True,,2464,1783272615580,0,,False
24,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,fabric_post_snapshot,True,,2467,1783272615579,0,,False
25,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,fabric_post_snapshot,True,,2467,1783272615579,0,,False
26,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,fabric_post_snapshot,True,,2465,1783272615582,0,,False
27,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,fabric_query_confirmation,True,,116,1783272618044,0,,False
28,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,fabric_query_confirmation,True,,113,1783272618047,0,,False
29,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,fabric_query_confirmation,True,,115,1783272618046,0,,False
30,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,fabric_query_confirmation,True,,117,1783272618046,0,,False
31,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,fabric_vote_1,True,,2451,1783272618163,0,,False
32,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,fabric_vote_1,True,,2454,1783272618161,0,,False
33,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,fabric_vote_1,True,,2455,1783272618160,0,,False
34,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,fabric_vote_1,True,,2457,1783272618160,0,,False
35,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,fabric_vote_2,True,,2545,1783272620615,0,,False
36,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,fabric_vote_2,True,,2545,1783272620615,0,,False
37,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,fabric_vote_2,True,,2544,1783272620617,0,,False
38,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,fabric_vote_2,True,,2548,1783272620614,0,,False
39,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,fabric_settlement,True,,2491,1783272623162,0,,False
40,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,fabric_settlement,True,,2493,1783272623160,0,,False
41,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,fabric_settlement,True,,2494,1783272623160,0,,False
42,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,fabric_settlement,True,,2495,1783272623161,0,,False
43,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,fabric_query_final,True,,532,1783272625654,0,,False
44,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,fabric_query_final,True,,530,1783272625656,0,,False
45,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,fabric_query_final,True,,534,1783272625653,0,,False
46,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0003,ipfs_verify,True,,7,1783272626186,0,Qman4PT1kuVGxwNDTsgNQEGtUrP9gy1whM26U6x2TFK1Jd,False
47,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0002,ipfs_verify,True,,8,1783272626186,0,QmSAB3EkSHravpFwbDX84oCLjh26E9tYNw95gYZTfSDRf1,False
48,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0001,ipfs_verify,True,,8,1783272626187,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,False
49,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,ipfs_add,True,,28,1783272626194,54307,,False
50,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,ipfs_add,True,,40,1783272626194,74141,,False
51,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,ipfs_add,True,,51,1783272626195,36933,,False
52,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,fabric_query_final,True,,678,1783272625653,0,,False
53,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0000,ipfs_verify,True,,7,1783272626332,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,False
54,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,ipfs_add,True,,24,1783272626339,77556,,False
55,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,fabric_post_task,True,,2250,1783272626222,54307,QmaFJmQDM8BbJLmz724x4wQyygfjnJ3Mt1yotqhSZF2EPG,False
56,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,fabric_post_task,True,,2110,1783272626363,77556,QmX1ua37CCZ1G6m1qnvQvoVvUGPzsftARvGuMw7J7tkHXJ,False
57,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,fabric_post_task,True,,2240,1783272626234,74141,QmZMZj2c8LJ74subzd1QDbsWc3DNxJRQDKDRUggo48vXon,False
58,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,fabric_post_task,True,,2229,1783272626246,36933,Qma8S4Zucs3ZRyF9cFNSrr6XiMZoukXbTV7En3SpjbqBmu,False
59,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,fabric_post_allocation,True,,3365,1783272628475,0,,False
60,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,fabric_post_allocation,True,,3368,1783272628472,0,,False
61,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,fabric_post_allocation,True,,3367,1783272628474,0,,False
62,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,fabric_post_allocation,True,,3370,1783272628473,0,,False
63,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,fabric_post_snapshot,True,,2476,1783272631843,0,,False
64,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,fabric_post_snapshot,True,,2480,1783272631840,0,,False
65,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,fabric_post_snapshot,True,,2480,1783272631840,0,,False
66,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,fabric_post_snapshot,True,,2482,1783272631841,0,,False
67,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,fabric_query_confirmation,True,,331,1783272634320,0,,False
68,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,fabric_query_confirmation,True,,329,1783272634323,0,,False
69,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,fabric_query_confirmation,True,,332,1783272634320,0,,False
70,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,fabric_query_confirmation,True,,334,1783272634319,0,,False
71,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,fabric_vote_1,True,,2265,1783272634652,0,,False
72,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,fabric_vote_1,True,,2265,1783272634653,0,,False
73,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,fabric_vote_1,True,,2266,1783272634652,0,,False
74,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,fabric_vote_1,True,,2269,1783272634651,0,,False
75,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,fabric_vote_2,True,,2475,1783272636918,0,,False
76,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,fabric_vote_2,True,,2473,1783272636920,0,,False
77,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,fabric_vote_2,True,,2475,1783272636918,0,,False
78,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,fabric_vote_2,True,,2480,1783272636917,0,,False
79,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,fabric_settlement,True,,2487,1783272639397,0,,False
80,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,fabric_settlement,True,,2491,1783272639393,0,,False
81,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,fabric_settlement,True,,2492,1783272639393,0,,False
82,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,fabric_settlement,True,,2493,1783272639393,0,,False
83,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,fabric_query_final,True,,767,1783272641884,0,,False
84,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,fabric_query_final,True,,766,1783272641885,0,,False
85,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,fabric_query_final,True,,768,1783272641884,0,,False
86,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,fabric_query_final,True,,768,1783272641886,0,,False
87,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0005,ipfs_verify,True,,8,1783272642651,0,QmZMZj2c8LJ74subzd1QDbsWc3DNxJRQDKDRUggo48vXon,False
88,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0007,ipfs_verify,True,,9,1783272642651,0,QmX1ua37CCZ1G6m1qnvQvoVvUGPzsftARvGuMw7J7tkHXJ,False
89,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0004,ipfs_verify,True,,6,1783272642654,0,QmaFJmQDM8BbJLmz724x4wQyygfjnJ3Mt1yotqhSZF2EPG,False
90,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0006,ipfs_verify,True,,9,1783272642652,0,Qma8S4Zucs3ZRyF9cFNSrr6XiMZoukXbTV7En3SpjbqBmu,False
91,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0009,ipfs_add,True,,56,1783272642660,59302,,False
92,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0011,ipfs_add,True,,66,1783272642661,71730,,False
93,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0010,ipfs_add,True,,88,1783272642661,59264,,False
94,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0008,ipfs_add,True,,91,1783272642659,86769,,False
95,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0009,fabric_post_task,True,,2457,1783272642716,59302,QmSw5MqePpAqCnVS9s4TermdW5dKTFEiF2ribL7dh2tPZf,False
96,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0010,fabric_post_task,True,,2426,1783272642749,59264,QmXrfiN4yyNrxxWksv3hm1ru8B2MGyzQ4yTGyoNH9hD67k,False
97,b2-fabric-b16-c4-r1,b2-fabric-b16-c4-r1-task-0008,fabric_post_task,True,,2425,1783272642750,86769,QmTeH7SLBJvfpdnHxhDKXyhkpXn6UENUVVLsRGniWvN2cp,False
