seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,ipfs_add,True,,34,1783271127874,149047,,True
2,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,fabric_post_task,True,,2559,1783271127908,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
3,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,fabric_post_allocation,True,,2537,1783271130467,0,,True
4,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,fabric_post_snapshot,True,,2517,1783271133004,0,,True
5,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,fabric_query_confirmation,True,,386,1783271135521,0,,True
6,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,fabric_vote_1,True,,2512,1783271135907,0,,True
7,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,fabric_vote_2,True,,2563,1783271138419,0,,True
8,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,fabric_settlement,True,,2570,1783271140982,0,,True
9,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,fabric_query_final,True,,1275,1783271143552,0,,True
10,b2-fabric-c4-r5,b2-fabric-c4-r5-warmup-0000,ipfs_verify,True,,8,1783271144827,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
11,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,ipfs_add,True,,45,1783271144837,149047,,False
12,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,ipfs_add,True,,60,1783271144838,234739,,False
13,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,ipfs_add,True,,75,1783271144839,243506,,False
14,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,ipfs_add,True,,89,1783271144841,227419,,False
15,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,fabric_post_task,True,,2428,1783271144914,243506,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,False
16,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,fabric_post_task,True,,2445,1783271144898,234739,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,False
17,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,fabric_post_task,True,,2462,1783271144882,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,False
18,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,fabric_post_task,True,,2415,1783271144930,227419,QmWAoR4a7cqHhV4o9R3N8rDsjPcNcWMkHL8Z5WcS1mgxri,False
19,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,fabric_post_allocation,True,,2282,1783271147343,0,,False
20,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,fabric_post_allocation,True,,2281,1783271147344,0,,False
21,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,fabric_post_allocation,True,,2284,1783271147342,0,,False
22,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,fabric_post_allocation,True,,2283,1783271147345,0,,False
23,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,fabric_post_snapshot,True,,2494,1783271149625,0,,False
24,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,fabric_post_snapshot,True,,2491,1783271149628,0,,False
25,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,fabric_post_snapshot,True,,2495,1783271149625,0,,False
26,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,fabric_post_snapshot,True,,2495,1783271149626,0,,False
27,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,fabric_query_confirmation,True,,121,1783271152120,0,,False
28,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,fabric_query_confirmation,True,,122,1783271152119,0,,False
29,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,fabric_query_confirmation,True,,121,1783271152121,0,,False
30,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,fabric_query_confirmation,True,,123,1783271152119,0,,False
31,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,fabric_vote_1,True,,2247,1783271152241,0,,False
32,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,fabric_vote_1,True,,2247,1783271152241,0,,False
33,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,fabric_vote_1,True,,2247,1783271152242,0,,False
34,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,fabric_vote_1,True,,2250,1783271152242,0,,False
35,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,fabric_vote_2,True,,2438,1783271154488,0,,False
36,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,fabric_vote_2,True,,2439,1783271154489,0,,False
37,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,fabric_vote_2,True,,2436,1783271154492,0,,False
38,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,fabric_vote_2,True,,2441,1783271154488,0,,False
39,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,fabric_settlement,True,,2507,1783271156928,0,,False
40,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,fabric_settlement,True,,2508,1783271156928,0,,False
41,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,fabric_settlement,True,,2508,1783271156929,0,,False
42,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,fabric_settlement,True,,2511,1783271156926,0,,False
43,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,fabric_query_final,True,,564,1783271159435,0,,False
44,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,fabric_query_final,True,,563,1783271159436,0,,False
45,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,fabric_query_final,True,,563,1783271159437,0,,False
46,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,fabric_query_final,True,,565,1783271159437,0,,False
47,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0000,ipfs_verify,True,,8,1783271159999,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,False
48,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0001,ipfs_verify,True,,8,1783271160000,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,False
49,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0002,ipfs_verify,True,,9,1783271159999,0,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,False
50,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0003,ipfs_verify,True,,10,1783271160002,0,QmWAoR4a7cqHhV4o9R3N8rDsjPcNcWMkHL8Z5WcS1mgxri,False
51,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0007,ipfs_add,True,,93,1783271160013,208548,,False
52,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0004,ipfs_add,True,,115,1783271160007,293643,,False
53,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0006,ipfs_add,True,,130,1783271160009,252663,,False
54,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0005,ipfs_add,True,,147,1783271160008,243938,,False
55,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0007,fabric_post_task,True,,2446,1783271160106,208548,QmV6SPe4ZAJ1dkdfdsHfBRkoRm4Ajq8ATPTEyByLbxJSnX,False
56,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0005,fabric_post_task,True,,2398,1783271160155,243938,QmbhenpmX42tDu32tHki9hDD4g4UQfD84SWxsxuPQVG3k2,False
57,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0006,fabric_post_task,True,,2414,1783271160139,252663,QmYZRdAoUuiXfb85BrW8eNcGqiM29LZbVnnv73faj47XUR,False
58,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0004,fabric_post_task,True,,2434,1783271160122,293643,QmfTn2wEWKDdRnBVTP2EGggc2fLS2zysR49b3UxS8iRGQd,False
59,b2-fabric-c4-r5,b2-fabric-c4-r5-task-0007,fabric_post_allocation,True,,2492,1783271162552,0,,False
