seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,ipfs_add,True,,28,1783270457899,149047,,True
2,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,fabric_post_task,True,,2511,1783270457927,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
3,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,fabric_post_allocation,True,,2638,1783270460438,0,,True
4,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,fabric_post_snapshot,True,,2535,1783270463076,0,,True
5,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,fabric_query_confirmation,True,,418,1783270465611,0,,True
6,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,fabric_vote_1,True,,2516,1783270466029,0,,True
7,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,fabric_vote_2,True,,2553,1783270468545,0,,True
8,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,fabric_settlement,True,,2536,1783270471098,0,,True
9,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,fabric_query_final,True,,1116,1783270473634,0,,True
10,b2-fabric-c8-r4,b2-fabric-c8-r4-warmup-0000,ipfs_verify,True,,6,1783270474750,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
11,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0000,ipfs_add,True,,62,1783270474757,149047,,False
12,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0007,ipfs_add,True,,75,1783270474762,208548,,False
13,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0002,ipfs_add,True,,99,1783270474758,243506,,False
14,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0005,ipfs_add,True,,129,1783270474760,243938,,False
15,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0006,ipfs_add,True,,145,1783270474761,252663,,False
16,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0004,ipfs_add,True,,164,1783270474759,293643,,False
17,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0003,ipfs_add,True,,182,1783270474758,227419,,False
18,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0001,ipfs_add,True,,183,1783270474758,234739,,False
19,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0002,fabric_post_task,True,,2533,1783270474857,243506,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,False
20,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0001,fabric_post_task,True,,2451,1783270474941,234739,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,False
21,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0004,fabric_post_task,True,,2470,1783270474923,293643,QmfTn2wEWKDdRnBVTP2EGggc2fLS2zysR49b3UxS8iRGQd,False
22,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0005,fabric_post_task,True,,2505,1783270474889,243938,QmbhenpmX42tDu32tHki9hDD4g4UQfD84SWxsxuPQVG3k2,False
23,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0003,fabric_post_task,True,,2456,1783270474940,227419,QmWAoR4a7cqHhV4o9R3N8rDsjPcNcWMkHL8Z5WcS1mgxri,False
24,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0007,fabric_post_task,True,,2560,1783270474837,208548,QmV6SPe4ZAJ1dkdfdsHfBRkoRm4Ajq8ATPTEyByLbxJSnX,False
25,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0006,fabric_post_task,True,,2492,1783270474906,252663,QmYZRdAoUuiXfb85BrW8eNcGqiM29LZbVnnv73faj47XUR,False
26,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0000,fabric_post_task,True,,2580,1783270474819,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,False
27,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0000,fabric_post_allocation,True,,2396,1783270477399,0,,False
28,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0007,fabric_post_allocation,True,,2400,1783270477397,0,,False
29,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0005,fabric_post_allocation,True,,2404,1783270477394,0,,False
30,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0006,fabric_post_allocation,True,,2400,1783270477398,0,,False
31,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0002,fabric_post_allocation,True,,2408,1783270477390,0,,False
32,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0004,fabric_post_allocation,True,,2406,1783270477393,0,,False
33,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0001,fabric_post_allocation,True,,2408,1783270477392,0,,False
34,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0003,fabric_post_allocation,True,,2403,1783270477397,0,,False
35,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0000,fabric_post_snapshot,True,,2521,1783270479795,0,,False
36,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0004,fabric_post_snapshot,True,,2518,1783270479799,0,,False
37,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0007,fabric_post_snapshot,True,,2521,1783270479797,0,,False
38,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0001,fabric_post_snapshot,True,,2519,1783270479800,0,,False
39,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0006,fabric_post_snapshot,True,,2521,1783270479798,0,,False
40,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0003,fabric_post_snapshot,True,,2520,1783270479800,0,,False
41,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0002,fabric_post_snapshot,True,,2522,1783270479798,0,,False
42,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0005,fabric_post_snapshot,True,,2524,1783270479798,0,,False
43,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0003,fabric_query_confirmation,True,,142,1783270482320,0,,False
44,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0002,fabric_query_confirmation,True,,144,1783270482320,0,,False
45,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0000,fabric_query_confirmation,True,,148,1783270482316,0,,False
46,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0001,fabric_query_confirmation,True,,145,1783270482319,0,,False
47,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0007,fabric_query_confirmation,True,,148,1783270482318,0,,False
48,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0006,fabric_query_confirmation,True,,147,1783270482319,0,,False
49,b2-fabric-c8-r4,b2-fabric-c8-r4-task-0004,fabric_query_confirmation,True,,149,1783270482317,0,,False
