seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,ipfs_add,True,,29,1783314070639,905155,,True
2,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,fabric_post_task,True,,2540,1783314070668,905155,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,True
3,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,fabric_post_allocation,True,,3072,1783314073208,0,,True
4,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,fabric_post_snapshot,True,,2516,1783314076280,0,,True
5,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,fabric_query_confirmation,True,,374,1783314078796,0,,True
6,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,fabric_vote_1,True,,2503,1783314079170,0,,True
7,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,fabric_vote_2,True,,2515,1783314081673,0,,True
8,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,fabric_settlement,True,,2530,1783314084188,0,,True
9,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,fabric_query_final,True,,1105,1783314086718,0,,True
10,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-warmup-0000,ipfs_verify,True,,12,1783314087823,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,True
11,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,ipfs_add,True,,27,1783314087836,905155,,False
12,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,fabric_post_task,True,,1624,1783314087863,905155,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,False
13,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,fabric_post_allocation,True,,2567,1783314089487,0,,False
14,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,fabric_post_snapshot,True,,2503,1783314092054,0,,False
15,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,fabric_query_confirmation,True,,383,1783314094557,0,,False
16,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,fabric_vote_1,True,,2533,1783314094940,0,,False
17,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,fabric_vote_2,True,,2563,1783314097473,0,,False
18,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,fabric_settlement,True,,2554,1783314100036,0,,False
19,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,fabric_query_final,True,,1495,1783314102590,0,,False
20,b2-fabric-b256-c4-r3,b2-fabric-b256-c4-r3-task-0000,ipfs_verify,True,,9,1783314104085,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,False
