seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,ipfs_add,True,,25,1783272678422,179753,,True
2,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,fabric_post_task,True,,2550,1783272678447,179753,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,True
3,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,fabric_post_allocation,True,,2635,1783272680997,0,,True
4,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,fabric_post_snapshot,True,,2532,1783272683632,0,,True
5,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,fabric_query_confirmation,True,,1493,1783272686164,0,,True
6,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,fabric_vote_1,True,,2642,1783272687657,0,,True
7,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,fabric_vote_2,True,,2598,1783272690299,0,,True
8,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,fabric_settlement,True,,2647,1783272692897,0,,True
9,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,fabric_query_final,True,,1233,1783272695544,0,,True
10,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-warmup-0000,ipfs_verify,True,,7,1783272696777,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,True
11,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0001,ipfs_add,True,,49,1783272696786,242679,,False
12,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0003,ipfs_add,True,,58,1783272696788,206175,,False
13,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0002,ipfs_add,True,,70,1783272696787,276805,,False
14,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0000,ipfs_add,True,,71,1783272696786,179753,,False
15,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0001,fabric_post_task,True,,2473,1783272696835,242679,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,False
16,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0003,fabric_post_task,True,,2463,1783272696846,206175,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,False
17,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0000,fabric_post_task,True,,2453,1783272696857,179753,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,False
18,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0002,fabric_post_task,True,,2454,1783272696857,276805,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,False
19,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0000,fabric_post_allocation,True,,2312,1783272699310,0,,False
20,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0003,fabric_post_allocation,True,,2314,1783272699309,0,,False
21,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0002,fabric_post_allocation,True,,2314,1783272699311,0,,False
22,b2-fabric-b64-c4-r1,b2-fabric-b64-c4-r1-task-0001,fabric_post_allocation,True,,2319,1783272699308,0,,False
