seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,ipfs_add,True,,32,1783312896136,905155,,True
2,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,fabric_post_task,True,,2487,1783312896168,905155,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,True
3,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,fabric_post_allocation,True,,2526,1783312898655,0,,True
4,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,fabric_post_snapshot,True,,2537,1783312901181,0,,True
5,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,fabric_query_confirmation,True,,407,1783312903718,0,,True
6,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,fabric_vote_1,True,,2544,1783312904125,0,,True
7,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,fabric_vote_2,True,,2537,1783312906669,0,,True
8,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,fabric_settlement,True,,1822,1783312909206,0,,True
9,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,fabric_query_final,True,,1496,1783312911028,0,,True
10,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-warmup-0000,ipfs_verify,True,,13,1783312912524,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,True
11,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,ipfs_add,True,,30,1783312912539,905155,,False
12,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,fabric_post_task,True,,2641,1783312912569,905155,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,False
13,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,fabric_post_allocation,True,,2510,1783312915211,0,,False
14,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,fabric_post_snapshot,True,,2491,1783312917721,0,,False
15,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,fabric_query_confirmation,True,,385,1783312920212,0,,False
16,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,fabric_vote_1,True,,2532,1783312920597,0,,False
17,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,fabric_vote_2,True,,2812,1783312923129,0,,False
18,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,fabric_settlement,True,,2521,1783312925941,0,,False
19,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,fabric_query_final,True,,1115,1783312928462,0,,False
20,b2-fabric-b256-c4-r2,b2-fabric-b256-c4-r2-task-0000,ipfs_verify,True,,10,1783312929577,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,False
