seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,ipfs_add,True,,80,1783312855342,179753,,True
2,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,fabric_post_task,True,,2503,1783312855422,179753,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,True
3,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,fabric_post_allocation,True,,2553,1783312857925,0,,True
4,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,fabric_post_snapshot,True,,2489,1783312860478,0,,True
5,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,fabric_query_confirmation,True,,393,1783312862967,0,,True
6,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,fabric_vote_1,True,,2854,1783312863360,0,,True
7,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,fabric_vote_2,True,,2519,1783312866214,0,,True
8,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,fabric_settlement,True,,2625,1783312868733,0,,True
9,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,fabric_query_final,True,,1144,1783312871358,0,,True
10,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-warmup-0000,ipfs_verify,True,,8,1783312872502,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,True
11,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0000,ipfs_add,True,,39,1783312872511,179753,,False
12,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0003,ipfs_add,True,,53,1783312872513,206175,,False
13,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0001,ipfs_add,True,,71,1783312872512,242679,,False
14,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0002,ipfs_add,True,,88,1783312872512,276805,,False
15,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0000,fabric_post_task,True,,2526,1783312872550,179753,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,False
16,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0001,fabric_post_task,True,,2495,1783312872583,242679,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,False
17,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0002,fabric_post_task,True,,2478,1783312872600,276805,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,False
18,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0003,fabric_post_task,True,,2513,1783312872566,206175,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,False
19,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0003,fabric_post_allocation,True,,2299,1783312875079,0,,False
20,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0000,fabric_post_allocation,True,,2304,1783312875076,0,,False
21,b2-fabric-b64-c4-r2,b2-fabric-b64-c4-r2-task-0001,fabric_post_allocation,True,,2302,1783312875078,0,,False
