seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,ipfs_add,True,,32,1783272788061,2041,,True
2,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,fabric_post_task,True,,2519,1783272788093,2041,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,True
3,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,fabric_post_allocation,True,,2591,1783272790612,0,,True
4,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,fabric_post_snapshot,True,,2554,1783272793203,0,,True
5,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,fabric_query_confirmation,True,,417,1783272795757,0,,True
6,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,fabric_vote_1,True,,2482,1783272796174,0,,True
7,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,fabric_vote_2,True,,2523,1783272798656,0,,True
8,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,fabric_settlement,True,,3504,1783272801179,0,,True
9,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,fabric_query_final,True,,1286,1783272804683,0,,True
10,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-warmup-0000,ipfs_verify,True,,6,1783272805969,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,True
11,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0000,ipfs_add,True,,28,1783272805976,2041,,False
12,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0002,ipfs_add,True,,43,1783272805978,4391,,False
13,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0001,ipfs_add,True,,61,1783272805977,1691,,False
14,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0003,ipfs_add,True,,75,1783272805982,2446,,False
15,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0001,fabric_post_task,True,,2449,1783272806038,1691,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,False
16,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0002,fabric_post_task,True,,2467,1783272806021,4391,QmadZcFHB1uQSGYUnYEPgsvcDpcDhp6t3Vn4pKLzTyZW3B,False
17,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0003,fabric_post_task,True,,2431,1783272806057,2446,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,False
18,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0000,fabric_post_task,True,,2487,1783272806004,2041,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,False
19,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0002,fabric_post_allocation,True,,2552,1783272808488,0,,False
20,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0001,fabric_post_allocation,True,,2554,1783272808487,0,,False
21,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0003,fabric_post_allocation,True,,2553,1783272808488,0,,False
22,b2-fabric-b1-c4-r2,b2-fabric-b1-c4-r2-task-0000,fabric_post_allocation,True,,2553,1783272808491,0,,False
