seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,ipfs_add,True,,44,1783272720192,905155,,True
2,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,fabric_post_task,True,,2508,1783272720236,905155,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,True
3,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,fabric_post_allocation,True,,2592,1783272722744,0,,True
4,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,fabric_post_snapshot,True,,2496,1783272725336,0,,True
5,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,fabric_query_confirmation,True,,400,1783272727832,0,,True
6,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,fabric_vote_1,True,,2556,1783272728232,0,,True
7,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,fabric_vote_2,True,,290,1783272730788,0,,True
8,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,fabric_settlement,True,,2557,1783272731078,0,,True
9,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,fabric_query_final,True,,1150,1783272733635,0,,True
10,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-warmup-0000,ipfs_verify,True,,14,1783272734785,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,True
11,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,ipfs_add,True,,27,1783272734801,905155,,False
12,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,fabric_post_task,True,,2507,1783272734829,905155,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,False
13,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,fabric_post_allocation,True,,2587,1783272737336,0,,False
14,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,fabric_post_snapshot,True,,2579,1783272739923,0,,False
15,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,fabric_query_confirmation,True,,502,1783272742502,0,,False
16,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,fabric_vote_1,True,,3492,1783272743004,0,,False
17,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,fabric_vote_2,True,,2513,1783272746496,0,,False
18,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,fabric_settlement,True,,2528,1783272749009,0,,False
19,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,fabric_query_final,True,,1335,1783272751537,0,,False
20,b2-fabric-b256-c4-r1,b2-fabric-b256-c4-r1-task-0000,ipfs_verify,True,,13,1783272752873,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,False
