seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,ipfs_add,True,,133,1783267144514,149047,,True
2,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,fabric_post_task,True,,2508,1783267144647,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
3,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,fabric_post_allocation,True,,2573,1783267147155,0,,True
4,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,fabric_post_snapshot,True,,2564,1783267149728,0,,True
5,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,fabric_query_confirmation,True,,399,1783267152292,0,,True
6,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,fabric_vote_1,True,,2499,1783267152691,0,,True
7,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,fabric_vote_2,True,,2523,1783267155190,0,,True
8,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,fabric_settlement,True,,2613,1783267157713,0,,True
9,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,fabric_query_final,True,,1107,1783267160326,0,,True
10,b2-fabric-c1-r1,b2-fabric-c1-r1-warmup-0000,ipfs_verify,True,,8,1783267161433,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
11,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,ipfs_add,True,,29,1783267161442,149047,,False
12,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,fabric_post_task,True,,2541,1783267161471,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,False
13,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,fabric_post_allocation,True,,2540,1783267164012,0,,False
14,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,fabric_post_snapshot,True,,2512,1783267166552,0,,False
15,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,fabric_query_confirmation,True,,349,1783267169064,0,,False
16,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,fabric_vote_1,True,,2492,1783267169413,0,,False
17,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,fabric_vote_2,True,,2538,1783267171905,0,,False
18,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,fabric_settlement,True,,2518,1783267174443,0,,False
19,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,fabric_query_final,True,,1181,1783267176961,0,,False
20,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0000,ipfs_verify,True,,8,1783267178142,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,False
21,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0001,ipfs_add,True,,31,1783267178150,234739,,False
22,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0001,fabric_post_task,True,,2499,1783267178181,234739,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,False
23,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0001,fabric_post_allocation,True,,2567,1783267180680,0,,False
24,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0001,fabric_post_snapshot,True,,2496,1783267183247,0,,False
25,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0001,fabric_query_confirmation,True,,386,1783267185743,0,,False
26,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0001,fabric_vote_1,True,,2551,1783267186129,0,,False
27,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0001,fabric_vote_2,True,,2513,1783267188680,0,,False
28,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0001,fabric_settlement,True,,2492,1783267191193,0,,False
29,b2-fabric-c1-r1,b2-fabric-c1-r1-task-0001,fabric_query_final,True,,1106,1783267193685,0,,False
