seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,ipfs_add,True,,28,1783271297505,149047,,True
2,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,fabric_post_task,True,,2508,1783271297533,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
3,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,fabric_post_allocation,True,,2538,1783271300041,0,,True
4,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,fabric_post_snapshot,True,,2532,1783271302579,0,,True
5,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,fabric_query_confirmation,True,,410,1783271305111,0,,True
6,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,fabric_vote_1,True,,2537,1783271305521,0,,True
7,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,fabric_vote_2,True,,2574,1783271308058,0,,True
8,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,fabric_settlement,True,,2525,1783271310632,0,,True
9,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,fabric_query_final,True,,1182,1783271313157,0,,True
10,b2-fabric-c8-r5,b2-fabric-c8-r5-warmup-0000,ipfs_verify,True,,7,1783271314339,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
11,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0000,ipfs_add,True,,53,1783271314347,149047,,False
12,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0001,ipfs_add,True,,70,1783271314347,234739,,False
13,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0007,ipfs_add,True,,82,1783271314353,208548,,False
14,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0003,ipfs_add,True,,103,1783271314349,227419,,False
15,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0005,ipfs_add,True,,116,1783271314353,243938,,False
16,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0002,ipfs_add,True,,138,1783271314348,243506,,False
17,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0006,ipfs_add,True,,172,1783271314352,252663,,False
18,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0004,ipfs_add,True,,176,1783271314350,293643,,False
19,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0004,fabric_post_task,True,,2453,1783271314526,293643,QmfTn2wEWKDdRnBVTP2EGggc2fLS2zysR49b3UxS8iRGQd,False
20,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0002,fabric_post_task,True,,2494,1783271314486,243506,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,False
21,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0003,fabric_post_task,True,,2529,1783271314452,227419,QmWAoR4a7cqHhV4o9R3N8rDsjPcNcWMkHL8Z5WcS1mgxri,False
22,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0005,fabric_post_task,True,,2513,1783271314469,243938,QmbhenpmX42tDu32tHki9hDD4g4UQfD84SWxsxuPQVG3k2,False
23,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0007,fabric_post_task,True,,2547,1783271314435,208548,QmV6SPe4ZAJ1dkdfdsHfBRkoRm4Ajq8ATPTEyByLbxJSnX,False
24,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0001,fabric_post_task,True,,2565,1783271314417,234739,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,False
25,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0000,fabric_post_task,True,,2583,1783271314400,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,False
26,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0006,fabric_post_task,True,,2460,1783271314524,252663,QmYZRdAoUuiXfb85BrW8eNcGqiM29LZbVnnv73faj47XUR,False
27,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0003,fabric_post_allocation,True,,2384,1783271316981,0,,False
28,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0005,fabric_post_allocation,True,,2383,1783271316982,0,,False
29,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0006,fabric_post_allocation,True,,2382,1783271316984,0,,False
30,b2-fabric-c8-r5,b2-fabric-c8-r5-task-0000,fabric_post_allocation,True,,2383,1783271316984,0,,False
