seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,ipfs_add,True,,24,1783269427563,149047,,True
2,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,fabric_post_task,True,,2524,1783269427587,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
3,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,fabric_post_allocation,True,,2594,1783269430111,0,,True
4,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,fabric_post_snapshot,True,,2542,1783269432705,0,,True
5,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,fabric_query_confirmation,True,,398,1783269435247,0,,True
6,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,fabric_vote_1,True,,2497,1783269435645,0,,True
7,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,fabric_vote_2,True,,2510,1783269438142,0,,True
8,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,fabric_settlement,True,,2526,1783269440652,0,,True
9,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,fabric_query_final,True,,1209,1783269443178,0,,True
10,b2-fabric-c4-r3,b2-fabric-c4-r3-warmup-0000,ipfs_verify,True,,8,1783269444387,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
11,b2-fabric-c4-r3,b2-fabric-c4-r3-task-0000,ipfs_add,True,,40,1783269444396,149047,,False
12,b2-fabric-c4-r3,b2-fabric-c4-r3-task-0002,ipfs_add,True,,55,1783269444397,243506,,False
13,b2-fabric-c4-r3,b2-fabric-c4-r3-task-0001,ipfs_add,True,,72,1783269444397,234739,,False
14,b2-fabric-c4-r3,b2-fabric-c4-r3-task-0003,ipfs_add,True,,87,1783269444398,227419,,False
15,b2-fabric-c4-r3,b2-fabric-c4-r3-task-0003,fabric_post_task,True,,2419,1783269444485,227419,QmWAoR4a7cqHhV4o9R3N8rDsjPcNcWMkHL8Z5WcS1mgxri,False
16,b2-fabric-c4-r3,b2-fabric-c4-r3-task-0002,fabric_post_task,True,,2453,1783269444452,243506,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,False
