seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,ipfs_add,True,,67,1783271601963,2041,,True
2,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,fabric_post_task,True,,2573,1783271602030,2041,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,True
3,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,fabric_post_allocation,True,,2632,1783271604603,0,,True
4,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,fabric_post_snapshot,True,,2562,1783271607235,0,,True
5,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,fabric_query_confirmation,True,,400,1783271609797,0,,True
6,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,fabric_vote_1,True,,2501,1783271610197,0,,True
7,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,fabric_vote_2,True,,2641,1783271612698,0,,True
8,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,fabric_settlement,True,,2503,1783271615339,0,,True
9,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,fabric_query_final,True,,1111,1783271617842,0,,True
10,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-warmup-0000,ipfs_verify,True,,8,1783271618953,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,True
11,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0000,ipfs_add,True,,34,1783271618962,2041,,False
12,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0003,ipfs_add,True,,44,1783271618963,2446,,False
13,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0002,ipfs_add,True,,56,1783271618962,4391,,False
14,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0001,ipfs_add,True,,68,1783271618962,1691,,False
15,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0001,fabric_post_task,True,,2501,1783271619030,1691,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,False
16,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0003,fabric_post_task,True,,2526,1783271619007,2446,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,False
17,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0002,fabric_post_task,True,,2517,1783271619018,4391,QmadZcFHB1uQSGYUnYEPgsvcDpcDhp6t3Vn4pKLzTyZW3B,False
18,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0000,fabric_post_task,True,,2543,1783271618996,2041,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,False
19,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0002,fabric_post_allocation,True,,2608,1783271621535,0,,False
20,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0001,fabric_post_allocation,True,,2613,1783271621531,0,,False
21,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0003,fabric_post_allocation,True,,2612,1783271621533,0,,False
22,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0000,fabric_post_allocation,True,,2609,1783271621539,0,,False
23,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0000,fabric_post_snapshot,True,,2697,1783271624148,0,,False
24,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0001,fabric_post_snapshot,True,,2702,1783271624144,0,,False
25,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0002,fabric_post_snapshot,True,,2704,1783271624143,0,,False
26,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0003,fabric_post_snapshot,True,,2701,1783271624146,0,,False
27,b2-fabric-b1-c4-r1,b2-fabric-b1-c4-r1-task-0001,fabric_query_confirmation,True,,120,1783271626846,0,,False
