seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,ipfs_add,True,,39,1783268589565,149047,,True
2,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,fabric_post_task,True,,2530,1783268589604,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
3,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,fabric_post_allocation,True,,2538,1783268592134,0,,True
4,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,fabric_post_snapshot,True,,2505,1783268594672,0,,True
5,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,fabric_query_confirmation,True,,391,1783268597177,0,,True
6,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,fabric_vote_1,True,,2492,1783268597568,0,,True
7,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,fabric_vote_2,True,,2576,1783268600060,0,,True
8,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,fabric_settlement,True,,2592,1783268602636,0,,True
9,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,fabric_query_final,True,,1228,1783268605228,0,,True
10,b2-fabric-c4-r2,b2-fabric-c4-r2-warmup-0000,ipfs_verify,True,,6,1783268606456,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,True
11,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0000,ipfs_add,True,,43,1783268606463,149047,,False
12,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0003,ipfs_add,True,,58,1783268606467,227419,,False
13,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0002,ipfs_add,True,,80,1783268606464,243506,,False
14,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0001,ipfs_add,True,,97,1783268606464,234739,,False
15,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0003,fabric_post_task,True,,2447,1783268606525,227419,QmWAoR4a7cqHhV4o9R3N8rDsjPcNcWMkHL8Z5WcS1mgxri,False
16,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0000,fabric_post_task,True,,2468,1783268606506,149047,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,False
17,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0001,fabric_post_task,True,,2414,1783268606561,234739,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,False
18,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0002,fabric_post_task,True,,2433,1783268606544,243506,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,False
19,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0000,fabric_post_allocation,True,,2475,1783268608974,0,,False
20,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0001,fabric_post_allocation,True,,2475,1783268608975,0,,False
21,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0002,fabric_post_allocation,True,,2474,1783268608977,0,,False
22,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0003,fabric_post_allocation,True,,2479,1783268608972,0,,False
23,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0001,fabric_post_snapshot,True,,2236,1783268611450,0,,False
24,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0002,fabric_post_snapshot,True,,2237,1783268611451,0,,False
25,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0000,fabric_post_snapshot,True,,2239,1783268611449,0,,False
26,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0003,fabric_post_snapshot,True,,2238,1783268611451,0,,False
27,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0002,fabric_query_confirmation,True,,296,1783268613688,0,,False
28,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0000,fabric_query_confirmation,True,,297,1783268613688,0,,False
29,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0003,fabric_query_confirmation,True,,296,1783268613689,0,,False
30,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0001,fabric_query_confirmation,True,,300,1783268613686,0,,False
31,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0001,fabric_vote_1,True,,2269,1783268613986,0,,False
32,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0003,fabric_vote_1,True,,2271,1783268613985,0,,False
33,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0002,fabric_vote_1,True,,2272,1783268613984,0,,False
34,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0000,fabric_vote_1,True,,2272,1783268613985,0,,False
35,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0003,fabric_vote_2,True,,2258,1783268616256,0,,False
36,b2-fabric-c4-r2,b2-fabric-c4-r2-task-0001,fabric_vote_2,True,,2260,1783268616255,0,,False
