seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,ipfs_add,True,,31,1783315117866,39654,,True
2,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,fabric_post_task,True,,2567,1783315117897,39654,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,True
3,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,fabric_post_allocation,True,,2528,1783315120464,0,,True
4,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,fabric_post_snapshot,True,,2643,1783315122992,0,,True
5,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,fabric_query_confirmation,True,,418,1783315125635,0,,True
6,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,fabric_vote_1,True,,2602,1783315126053,0,,True
7,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,fabric_vote_2,True,,2806,1783315128655,0,,True
8,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,fabric_settlement,True,,2508,1783315131461,0,,True
9,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,fabric_query_final,True,,1186,1783315133969,0,,True
10,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-warmup-0000,ipfs_verify,True,,6,1783315135155,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,True
11,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,ipfs_add,True,,32,1783315135162,39654,,False
12,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,ipfs_add,True,,46,1783315135163,31290,,False
13,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,ipfs_add,True,,64,1783315135164,58021,,False
14,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,ipfs_add,True,,82,1783315135164,51046,,False
15,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,fabric_post_task,True,,2524,1783315135194,39654,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,False
16,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,fabric_post_task,True,,2492,1783315135228,58021,Qman4PT1kuVGxwNDTsgNQEGtUrP9gy1whM26U6x2TFK1Jd,False
17,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,fabric_post_task,True,,2475,1783315135246,51046,QmSAB3EkSHravpFwbDX84oCLjh26E9tYNw95gYZTfSDRf1,False
18,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,fabric_post_task,True,,2513,1783315135209,31290,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,False
19,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,fabric_post_allocation,True,,2293,1783315137721,0,,False
20,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,fabric_post_allocation,True,,2293,1783315137722,0,,False
21,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,fabric_post_allocation,True,,2297,1783315137718,0,,False
22,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,fabric_post_allocation,True,,2298,1783315137720,0,,False
23,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,fabric_post_snapshot,True,,2473,1783315140014,0,,False
24,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,fabric_post_snapshot,True,,2473,1783315140015,0,,False
25,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,fabric_post_snapshot,True,,2474,1783315140015,0,,False
26,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,fabric_post_snapshot,True,,2472,1783315140018,0,,False
27,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,fabric_query_confirmation,True,,299,1783315142488,0,,False
28,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,fabric_query_confirmation,True,,298,1783315142489,0,,False
29,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,fabric_query_confirmation,True,,298,1783315142490,0,,False
30,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,fabric_query_confirmation,True,,302,1783315142487,0,,False
31,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,fabric_vote_1,True,,2448,1783315142788,0,,False
32,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,fabric_vote_1,True,,2448,1783315142789,0,,False
33,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,fabric_vote_1,True,,2451,1783315142787,0,,False
34,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,fabric_vote_1,True,,2453,1783315142787,0,,False
35,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,fabric_vote_2,True,,1438,1783315145238,0,,False
36,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,fabric_vote_2,True,,1441,1783315145236,0,,False
37,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,fabric_vote_2,True,,1440,1783315145237,0,,False
38,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,fabric_vote_2,True,,1441,1783315145240,0,,False
39,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,fabric_settlement,True,,2486,1783315146677,0,,False
40,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,fabric_settlement,True,,2483,1783315146681,0,,False
41,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,fabric_settlement,True,,2487,1783315146677,0,,False
42,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,fabric_settlement,True,,2489,1783315146676,0,,False
43,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,fabric_query_final,True,,501,1783315149164,0,,False
44,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,fabric_query_final,True,,503,1783315149163,0,,False
45,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,fabric_query_final,True,,502,1783315149165,0,,False
46,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,fabric_query_final,True,,505,1783315149164,0,,False
47,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0003,ipfs_verify,True,,9,1783315149665,0,Qman4PT1kuVGxwNDTsgNQEGtUrP9gy1whM26U6x2TFK1Jd,False
48,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0002,ipfs_verify,True,,8,1783315149666,0,QmSAB3EkSHravpFwbDX84oCLjh26E9tYNw95gYZTfSDRf1,False
49,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0001,ipfs_verify,True,,8,1783315149667,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,False
50,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0000,ipfs_verify,True,,8,1783315149669,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,False
51,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,ipfs_add,True,,39,1783315149675,36933,,False
52,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,ipfs_add,True,,59,1783315149674,54307,,False
53,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,ipfs_add,True,,72,1783315149677,77556,,False
54,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,ipfs_add,True,,92,1783315149675,74141,,False
55,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,fabric_post_task,True,,2434,1783315149733,54307,QmaFJmQDM8BbJLmz724x4wQyygfjnJ3Mt1yotqhSZF2EPG,False
56,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,fabric_post_task,True,,2419,1783315149749,77556,QmX1ua37CCZ1G6m1qnvQvoVvUGPzsftARvGuMw7J7tkHXJ,False
57,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,fabric_post_task,True,,2455,1783315149714,36933,Qma8S4Zucs3ZRyF9cFNSrr6XiMZoukXbTV7En3SpjbqBmu,False
58,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,fabric_post_task,True,,2403,1783315149767,74141,QmZMZj2c8LJ74subzd1QDbsWc3DNxJRQDKDRUggo48vXon,False
59,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,fabric_post_allocation,True,,2329,1783315152170,0,,False
60,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,fabric_post_allocation,True,,2333,1783315152167,0,,False
61,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,fabric_post_allocation,True,,2332,1783315152169,0,,False
62,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,fabric_post_allocation,True,,2334,1783315152168,0,,False
63,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,fabric_post_snapshot,True,,2477,1783315154501,0,,False
64,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,fabric_post_snapshot,True,,2481,1783315154499,0,,False
65,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,fabric_post_snapshot,True,,2480,1783315154500,0,,False
66,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,fabric_post_snapshot,True,,2479,1783315154502,0,,False
67,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,fabric_query_confirmation,True,,114,1783315156980,0,,False
68,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,fabric_query_confirmation,True,,117,1783315156978,0,,False
69,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,fabric_query_confirmation,True,,114,1783315156981,0,,False
70,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,fabric_query_confirmation,True,,116,1783315156980,0,,False
71,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,fabric_vote_1,True,,2245,1783315157096,0,,False
72,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,fabric_vote_1,True,,2248,1783315157094,0,,False
73,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,fabric_vote_1,True,,2247,1783315157095,0,,False
74,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,fabric_vote_1,True,,2251,1783315157095,0,,False
75,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,fabric_vote_2,True,,2717,1783315159342,0,,False
76,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,fabric_vote_2,True,,2719,1783315159341,0,,False
77,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,fabric_vote_2,True,,2715,1783315159346,0,,False
78,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,fabric_vote_2,True,,2720,1783315159342,0,,False
79,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,fabric_settlement,True,,2291,1783315162062,0,,False
80,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,fabric_settlement,True,,2293,1783315162060,0,,False
81,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,fabric_settlement,True,,2295,1783315162059,0,,False
82,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,fabric_settlement,True,,2294,1783315162061,0,,False
83,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,fabric_query_final,True,,789,1783315164355,0,,False
84,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,fabric_query_final,True,,792,1783315164354,0,,False
85,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,fabric_query_final,True,,793,1783315164353,0,,False
86,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,fabric_query_final,True,,796,1783315164353,0,,False
87,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0007,ipfs_verify,True,,7,1783315165144,0,QmX1ua37CCZ1G6m1qnvQvoVvUGPzsftARvGuMw7J7tkHXJ,False
88,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0004,ipfs_verify,True,,7,1783315165146,0,QmaFJmQDM8BbJLmz724x4wQyygfjnJ3Mt1yotqhSZF2EPG,False
89,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0005,ipfs_verify,True,,7,1783315165146,0,QmZMZj2c8LJ74subzd1QDbsWc3DNxJRQDKDRUggo48vXon,False
90,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0006,ipfs_verify,True,,7,1783315165149,0,Qma8S4Zucs3ZRyF9cFNSrr6XiMZoukXbTV7En3SpjbqBmu,False
91,b2-fabric-b16-c4-r4,b2-fabric-b16-c4-r4-task-0008,ipfs_add,True,,31,1783315165152,86769,,False
