seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,ipfs_add,True,,30,1783313948949,39654,,True
2,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,fabric_post_task,True,,2532,1783313948979,39654,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,True
3,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,fabric_post_allocation,True,,2584,1783313951511,0,,True
4,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,fabric_post_snapshot,True,,2888,1783313954095,0,,True
5,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,fabric_query_confirmation,True,,423,1783313956983,0,,True
6,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,fabric_vote_1,True,,2530,1783313957406,0,,True
7,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,fabric_vote_2,True,,2561,1783313959936,0,,True
8,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,fabric_settlement,True,,2550,1783313962497,0,,True
9,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,fabric_query_final,True,,1212,1783313965047,0,,True
10,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-warmup-0000,ipfs_verify,True,,8,1783313966259,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,True
11,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0000,ipfs_add,True,,31,1783313966268,39654,,False
12,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0001,ipfs_add,True,,47,1783313966268,31290,,False
13,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0002,ipfs_add,True,,63,1783313966269,51046,,False
14,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0003,ipfs_add,True,,77,1783313966270,58021,,False
15,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0002,fabric_post_task,True,,2414,1783313966332,51046,QmSAB3EkSHravpFwbDX84oCLjh26E9tYNw95gYZTfSDRf1,False
16,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0003,fabric_post_task,True,,2400,1783313966347,58021,Qman4PT1kuVGxwNDTsgNQEGtUrP9gy1whM26U6x2TFK1Jd,False
17,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0000,fabric_post_task,True,,2449,1783313966299,39654,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,False
18,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0001,fabric_post_task,True,,2434,1783313966315,31290,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,False
19,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0002,fabric_post_allocation,True,,2343,1783313968746,0,,False
20,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0003,fabric_post_allocation,True,,2342,1783313968747,0,,False
21,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0000,fabric_post_allocation,True,,2342,1783313968748,0,,False
22,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0001,fabric_post_allocation,True,,2343,1783313968749,0,,False
23,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0002,fabric_post_snapshot,True,,1346,1783313971089,0,,False
24,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0000,fabric_post_snapshot,True,,1345,1783313971090,0,,False
25,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0001,fabric_post_snapshot,True,,1343,1783313971092,0,,False
26,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0003,fabric_post_snapshot,True,,1351,1783313971089,0,,False
27,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0002,fabric_query_confirmation,True,,323,1783313972435,0,,False
28,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0003,fabric_query_confirmation,True,,319,1783313972440,0,,False
29,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0001,fabric_query_confirmation,True,,324,1783313972435,0,,False
30,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0000,fabric_query_confirmation,True,,324,1783313972435,0,,False
31,b2-fabric-b16-c4-r3,b2-fabric-b16-c4-r3-task-0002,fabric_vote_1,True,,2278,1783313972758,0,,False
